Game_ID,Away win,Draw,Home Win
ID_8518U587,0.0,1.0,0.0
ID_H49BIKG7,0.0,0.0,1.0
ID_PO6SP4VA,0.0,1.0,0.0
ID_MZRCNBAQ,0.48901258658575425,0.3651023649998899,0.1458850484143559
ID_CV9VOLIU,0.0,0.0,1.0
ID_EP02V6O9,0.0,0.0,1.0
ID_D1BKOMNB,0.3876915273853444,0.28347251212840574,0.3288359604862497
ID_GGFY5Z38,0.0,1.0,0.0
ID_YQ6DCSJJ,0.3197685988343341,0.40465955838617634,0.27557184277948954
ID_ZIMAODWU,1.0,0.0,0.0
ID_H6V0DHCM,0.0,1.0,0.0
ID_EFUM1IB3,0.0,1.0,0.0
ID_7H9RUYR2,0.0,0.0,1.0
ID_7JTHUMTF,0.0,0.0,1.0
ID_VZDE4BA3,1.0,0.0,0.0
ID_1Y735BT9,1.0,0.0,0.0
ID_C51DS9XE,0.0,0.0,1.0
ID_EEAWBOYL,0.0,0.0,1.0
ID_OKHY3GBQ,0.0,1.0,0.0
ID_JKJP61NL,0.0,1.0,0.0
ID_ZRZC49M1,0.0,1.0,0.0
ID_NQGKKQRG,1.0,0.0,0.0
ID_KL74YZ1W,1.0,0.0,0.0
ID_D4BBONMS,0.0,0.0,1.0
ID_E4NAVOHG,0.0,1.0,0.0
ID_8AKT073X,0.0,1.0,0.0
ID_SGHWIP1E,1.0,0.0,0.0
ID_OHS6RR07,0.0,0.0,1.0
ID_0BFR12C0,0.0,1.0,0.0
ID_O3EQ8WEA,0.0,0.0,1.0
ID_PD70LTRE,0.0,0.0,1.0
ID_B9JSESNH,1.0,0.0,0.0
ID_7ZQ7E7Q2,0.0,1.0,0.0
ID_S2ZLOYQU,1.0,0.0,0.0
ID_UUQYAGBP,0.0,1.0,0.0
ID_2BHM1MAF,1.0,0.0,0.0
ID_2B96PJLU,1.0,0.0,0.0
ID_QKWD8147,1.0,0.0,0.0
ID_NMRV6S78,0.0,0.0,1.0
ID_NQX0L8NJ,0.3533592608844207,0.4916137855210903,0.15502695359448881
ID_GGRLN92Z,0.0,1.0,0.0
ID_8LEIJZJI,1.0,0.0,0.0
ID_H4WRH27A,0.0,1.0,0.0
ID_TRN20YF5,1.0,0.0,0.0
ID_313CQJ6L,1.0,0.0,0.0
ID_60EADYBI,1.0,0.0,0.0
ID_4Q60CD7W,1.0,0.0,0.0
ID_LWI3010X,1.0,0.0,0.0
ID_N4FNUPW8,0.0,0.0,1.0
ID_G91KCS98,0.0,0.0,1.0
ID_RFU5FMC8,0.0,0.0,1.0
ID_GBP5RWBW,0.0,1.0,0.0
ID_EWFWK6L1,0.0,1.0,0.0
ID_QCQ20X8Y,0.0,0.0,1.0
ID_03VRW8WV,0.0,1.0,0.0
ID_XQGYMP2Q,0.0,1.0,0.0
ID_A46DVQWP,0.0,1.0,0.0
ID_0UB8ADG9,1.0,0.0,0.0
ID_FDCEHVOD,0.0,1.0,0.0
ID_SY9KA6L3,0.24207768557401121,0.3716382387646069,0.3862840756613819
ID_RX2CNZIS,0.0,1.0,0.0
ID_B3NVY9HP,0.0,1.0,0.0
ID_MXDJNYS9,1.0,0.0,0.0
ID_WJIU8X3N,0.0,1.0,0.0
ID_DYAVEIYE,0.0,0.0,1.0
ID_L80OJ6QI,1.0,0.0,0.0
ID_A5U63MGQ,0.0,0.0,1.0
ID_B5ED50XX,0.0,1.0,0.0
ID_2X3AC0BS,0.0,0.0,1.0
ID_ZTDZNU6I,0.0,1.0,0.0
ID_B32VWKSX,0.0,1.0,0.0
ID_D8RLSTH5,0.0,1.0,0.0
ID_7RVSY2WQ,0.0,1.0,0.0
ID_DLPZZFIJ,1.0,0.0,0.0
ID_IPJJKELT,0.0,1.0,0.0
ID_MM9562CN,1.0,0.0,0.0
ID_ZJC5BV5Z,0.0,0.0,1.0
ID_HNY0SOAW,0.0,1.0,0.0
ID_RPNHBU1X,0.34316067157698116,0.48797036001998895,0.16886896840302995
ID_L1OMXXIV,1.0,0.0,0.0
ID_QPA4T2QH,0.0,1.0,0.0
ID_VP9Q1486,0.0,1.0,0.0
ID_PK7PTLYZ,0.0,0.0,1.0
ID_EU409IWG,1.0,0.0,0.0
ID_XWL7CYH2,0.0,0.0,1.0
ID_1J98M9UL,0.0,1.0,0.0
ID_EETOBLMQ,1.0,0.0,0.0
ID_ZD3UQK1K,0.0,1.0,0.0
ID_DSZ1VC2A,0.0,0.0,1.0
ID_3SIVKWL4,0.296361606140152,0.46561331526583905,0.23802507859400895
ID_BR430MM1,0.0,0.0,1.0
ID_4G117ZRE,1.0,0.0,0.0
ID_XK39LD7P,0.0,1.0,0.0
ID_QQYS31OV,0.0,1.0,0.0
ID_EVSAW1BF,0.0,0.0,1.0
ID_7ZBSNKA9,0.42804454265807246,0.3466915919816834,0.22526386536024412
ID_4M8BH80D,0.0,0.0,1.0
ID_QV0XBIAB,0.0,0.0,1.0
ID_ZMO6O1V6,0.0,1.0,0.0
ID_EVTW8X2J,0.1537543049278537,0.4130949413926535,0.4331507536794929
ID_TEHN7MG2,1.0,0.0,0.0
ID_DN9ALJT4,1.0,0.0,0.0
ID_3I1STYJX,0.0,0.0,1.0
ID_X9050P7D,0.0,1.0,0.0
ID_PJ53WB0E,0.0,0.0,1.0
ID_AB2XN1F5,0.0,0.0,1.0
ID_N0UG6G1F,0.0,0.0,1.0
ID_PYMMJPRC,0.0,0.0,1.0
ID_0H4KVTOZ,0.0,0.0,1.0
ID_KSKX84HK,0.0,1.0,0.0
ID_8QTW09GB,0.0,1.0,0.0
ID_HRER0KI5,0.0,1.0,0.0
ID_FKNOHQ2F,0.0,0.0,1.0
ID_9H3FH940,1.0,0.0,0.0
ID_TRXZ1689,0.0,0.0,1.0
ID_H6H66KH2,0.0,0.0,1.0
ID_U8OKJQV2,1.0,0.0,0.0
ID_WRQ0YFYZ,0.0,0.0,1.0
ID_AFHJCI8U,0.0,0.0,1.0
ID_JZ6N5FRO,0.0,1.0,0.0
ID_3TIWWKU9,1.0,0.0,0.0
ID_JFIU2R4K,0.0,0.0,1.0
ID_56ZZJ9EI,0.4219826954028353,0.38226131990740864,0.19575598468975608
ID_OBS64UDF,0.0,0.0,1.0
ID_SA37C0V7,1.0,0.0,0.0
ID_HTSWMY3T,0.0,1.0,0.0
ID_NFN5I5XU,1.0,0.0,0.0
ID_S2N3NDJS,1.0,0.0,0.0
ID_05YW7A1R,0.0,0.0,1.0
ID_W1EF4MOT,0.0,0.0,1.0
ID_OB71L9F1,0.0,1.0,0.0
ID_LJF4GEZC,0.33479800817816874,0.3533219275624142,0.31188006425941706
ID_7MWJO1RG,0.0,0.0,1.0
ID_9FMP4X22,0.0,1.0,0.0
ID_8ZJMCSAG,1.0,0.0,0.0
ID_A84IUATV,0.13054802696570092,0.45821999229060606,0.4112319807436931
ID_ANHOSW6K,1.0,0.0,0.0
ID_MPA7FT70,1.0,0.0,0.0
ID_7DM8G9SL,0.44612534935347664,0.28866439997845444,0.265210250668069
ID_06SV1XSM,1.0,0.0,0.0
ID_JNE2K1SS,1.0,0.0,0.0
ID_86GTEWAA,1.0,0.0,0.0
ID_2DMNO9QP,0.0,1.0,0.0
ID_JA9L72HB,0.0,0.0,1.0
