Game_ID,Away win,Draw,Home Win
ID_8518U587,0.08593679476568052,0.7833913615261799,0.1306718437081397
ID_H49BIKG7,0.03471384270362384,0.08088471352469155,0.8844014437716845
ID_PO6SP4VA,0.3486346026060937,0.5757217461023437,0.07564365129156263
ID_MZRCNBAQ,0.4879405237191239,0.36711558042673637,0.14494389585413966
ID_CV9VOLIU,0.03103607307010553,0.06856060380811584,0.9004033231217787
ID_EP02V6O9,0.03722943290681807,0.06849462853029555,0.8942759385628863
ID_D1BKOMNB,0.3781398022489546,0.28185078979245826,0.3400094079585871
ID_GGFY5Z38,0.06359953289371424,0.8519674614461411,0.08443300566014464
ID_YQ6DCSJJ,0.32084448005443056,0.4049177969653331,0.27423772298023635
ID_ZIMAODWU,0.6724259869117375,0.26108308393109475,0.06649092915716773
ID_H6V0DHCM,0.05633028653176314,0.8833739728439608,0.060295740624276034
ID_EFUM1IB3,0.08770970000989073,0.5873625593802602,0.324927740609849
ID_7H9RUYR2,0.08589038584931522,0.11891764414821003,0.7951919700024748
ID_7JTHUMTF,0.09446917341969349,0.3535555419185149,0.5519752846617917
ID_VZDE4BA3,0.8584203394324875,0.09492157162677044,0.04665808894074206
ID_1Y735BT9,0.49316310939065106,0.26119357544153166,0.24564331516781723
ID_C51DS9XE,0.04940044249141532,0.09651575121937168,0.854083806289213
ID_EEAWBOYL,0.08315555142495135,0.2052177837321265,0.7116266648429223
ID_OKHY3GBQ,0.10404112748552842,0.7100132326531731,0.18594563986129858
ID_JKJP61NL,0.06739764413000321,0.8515844963716753,0.08101785949832162
ID_ZRZC49M1,0.06067462600465625,0.867910526035161,0.07141484796018285
ID_NQGKKQRG,0.6710254202761482,0.24634614315420125,0.0826284365696505
ID_KL74YZ1W,0.7432436840042044,0.15232295650250877,0.10443335949328696
ID_D4BBONMS,0.05116554266373837,0.10106779208414746,0.8477666652521142
ID_E4NAVOHG,0.11983449532443147,0.753719299718563,0.1264462049570056
ID_8AKT073X,0.06836839277423071,0.8428508537671674,0.088780753458602
ID_SGHWIP1E,0.8747317390723247,0.08307147297344976,0.04219678795422545
ID_OHS6RR07,0.03182041342879745,0.06746324915619525,0.9007163374150073
ID_0BFR12C0,0.060276164048525094,0.8785805640366678,0.06114327191480705
ID_O3EQ8WEA,0.0702454532249607,0.10781636373653854,0.8219381830385009
ID_PD70LTRE,0.0430623235795194,0.09321121247870005,0.8637264639417805
ID_B9JSESNH,0.5248355038923802,0.3275774575150891,0.1475870385925307
ID_7ZQ7E7Q2,0.059928675870960596,0.8800531128268004,0.060018211302239
ID_S2ZLOYQU,0.6275196487397946,0.22214703440481062,0.15033331685539475
ID_UUQYAGBP,0.06129500197199813,0.8803898637009233,0.058315134327078494
ID_2BHM1MAF,0.800538122199998,0.13514727765927523,0.06431460014072679
ID_2B96PJLU,0.7410714538437012,0.20679135324563874,0.052137192910660136
ID_QKWD8147,0.8269168695756077,0.1273469461030253,0.045736184321367064
ID_NMRV6S78,0.03492163205079546,0.08948353372754625,0.8755948342216583
ID_NQX0L8NJ,0.34965238896634804,0.4900070359206339,0.16034057511301808
ID_GGRLN92Z,0.09624345779122379,0.7161571457575243,0.18759939645125198
ID_8LEIJZJI,0.7950481429135022,0.1698812848451489,0.03507057224134873
ID_H4WRH27A,0.061132991343625,0.8811397334646266,0.05772727519174848
ID_TRN20YF5,0.7599967407299107,0.17079483991780123,0.0692084193522881
ID_313CQJ6L,0.8829862440303696,0.08812555004455243,0.028888205925077865
ID_60EADYBI,0.9095052717832819,0.06223438090902634,0.028260347307691648
ID_4Q60CD7W,0.6500287088627686,0.21461989154097796,0.13535139959625336
ID_LWI3010X,0.7127181832697934,0.2229832763191733,0.06429854041103322
ID_N4FNUPW8,0.06019569329058494,0.13211815321459,0.807686153494825
ID_G91KCS98,0.06719481325584375,0.16806787753350494,0.7647373092106512
ID_RFU5FMC8,0.03546234192211633,0.08328460077981353,0.8812530572980701
ID_GBP5RWBW,0.0966196801281044,0.7699249151771788,0.13345540469471684
ID_EWFWK6L1,0.07576256920443694,0.7632144650498632,0.16102296574569985
ID_QCQ20X8Y,0.046104026136882886,0.11451513473610113,0.839380839127016
ID_03VRW8WV,0.14362951323823114,0.6200784096257729,0.23629207713599587
ID_XQGYMP2Q,0.05767568416266281,0.8831002286857934,0.05922408715154382
ID_A46DVQWP,0.1903985023230012,0.6052980439669733,0.20430345371002548
ID_0UB8ADG9,0.812282549473183,0.1354565783463737,0.05226087218044319
ID_FDCEHVOD,0.08951881844595092,0.8338959439136739,0.07658523764037517
ID_SY9KA6L3,0.2384993026935464,0.36254291076377293,0.3989577865426806
ID_RX2CNZIS,0.09562127177629835,0.7727622808714698,0.13161644735223196
ID_B3NVY9HP,0.0882666088551484,0.7994615008119829,0.11227189033286872
ID_MXDJNYS9,0.8030880660497971,0.13209738393219644,0.06481455001800657
ID_WJIU8X3N,0.1736204132970628,0.715471821653992,0.11090776504894517
ID_DYAVEIYE,0.05915006711518841,0.19610555857877163,0.74474437430604
ID_L80OJ6QI,0.8875007525066577,0.07892188594986319,0.03357736154347901
ID_A5U63MGQ,0.03750273369736757,0.07418802831380013,0.8883092379888323
ID_B5ED50XX,0.0895811314619571,0.8383463689697717,0.07207249956827132
ID_2X3AC0BS,0.031750037808774015,0.06825559197636465,0.8999943702148614
ID_ZTDZNU6I,0.06329582020817202,0.8559856481530844,0.08071853163874362
ID_B32VWKSX,0.2535509552723628,0.5300083353841301,0.21644070934350704
ID_D8RLSTH5,0.058818209263879706,0.8705448712203684,0.07063691951575193
ID_7RVSY2WQ,0.063195007062052,0.8710443850805016,0.06576060785744632
ID_DLPZZFIJ,0.7150635119587476,0.22930559667113157,0.05563089137012075
ID_IPJJKELT,0.06806876219436618,0.8648545989420652,0.0670766388635687
ID_MM9562CN,0.7877901149203941,0.17096625536409543,0.041243629715510426
ID_ZJC5BV5Z,0.06797932963918397,0.14259215598821204,0.7894285143726041
ID_HNY0SOAW,0.06981617627023684,0.8483622096554836,0.08182161407427954
ID_RPNHBU1X,0.3368536750538557,0.49365278352279574,0.16949354142334846
ID_L1OMXXIV,0.6908094142577235,0.1859861809069855,0.123204404835291
ID_QPA4T2QH,0.09091688987294133,0.7794199037505237,0.12966320637653506
ID_VP9Q1486,0.13867446315915521,0.5190992892133106,0.3422262476275341
ID_PK7PTLYZ,0.08328872189674469,0.1685758357033324,0.748135442399923
ID_EU409IWG,0.9352922685670264,0.04681135886967946,0.01789637256329428
ID_XWL7CYH2,0.04740369390404875,0.12340091416545612,0.8291953919304952
ID_1J98M9UL,0.09222635396363676,0.5894758715683416,0.31829777446802165
ID_EETOBLMQ,0.6474444445125117,0.20311137041528224,0.14944418507220605
ID_ZD3UQK1K,0.05862633073714537,0.8838195110810825,0.05755415818177211
ID_DSZ1VC2A,0.03988796295944243,0.08427301230726902,0.8758390247332886
ID_3SIVKWL4,0.29353226198016363,0.4694761834831636,0.23699155453667267
ID_BR430MM1,0.07003373319461918,0.180299975481312,0.7496662913240688
ID_4G117ZRE,0.7801799740627642,0.15732375012582261,0.06249627581141332
ID_XK39LD7P,0.07407543718530768,0.8635578958885717,0.06236666692612062
ID_QQYS31OV,0.07840476065193533,0.7759728712065319,0.1456223681415328
ID_EVSAW1BF,0.09058255882260417,0.18798878491125073,0.721428656266145
ID_7ZBSNKA9,0.40523114113010633,0.34403236400198145,0.2507364948679122
ID_4M8BH80D,0.032161560592490285,0.06334272395308685,0.9044957154544229
ID_QV0XBIAB,0.025585608118473865,0.05563971498893331,0.9187746768925927
ID_ZMO6O1V6,0.17640558639576173,0.6023308563834018,0.22126355722083657
ID_EVTW8X2J,0.15556884798038695,0.4263127717551236,0.41811838026448955
ID_TEHN7MG2,0.8428311383938184,0.11124129469853164,0.04592756690765002
ID_DN9ALJT4,0.5300357609216397,0.40031327830320396,0.06965096077515623
ID_3I1STYJX,0.04158933489775886,0.09036328121545234,0.8680473838867888
ID_X9050P7D,0.0571970786347973,0.8846006399858248,0.058202281379378065
ID_PJ53WB0E,0.0652066783126344,0.14545365113851455,0.789339670548851
ID_AB2XN1F5,0.04039454002697123,0.07565477237469925,0.8839506875983295
ID_N0UG6G1F,0.05113783789806855,0.09529880510086333,0.8535633570010682
ID_PYMMJPRC,0.07852625663650273,0.16007327105425437,0.7614004723092429
ID_0H4KVTOZ,0.03492526329885673,0.08050922873406068,0.8845655079670827
ID_KSKX84HK,0.09334790204785869,0.7931192509364858,0.11353284701565546
ID_8QTW09GB,0.09980607709814683,0.7707602135846005,0.1294337093172527
ID_HRER0KI5,0.08934109072360598,0.7974916422060803,0.11316726707031376
ID_FKNOHQ2F,0.04963153698368187,0.12008204211446637,0.8302864209018519
ID_9H3FH940,0.8556209382063987,0.10570884414653421,0.038670217647067226
ID_TRXZ1689,0.052982714374861295,0.14904476349667786,0.7979725221284608
ID_H6H66KH2,0.14268802867582317,0.1898148028343789,0.667497168489798
ID_U8OKJQV2,0.50628499618986,0.41460790991139,0.07910709389875005
ID_WRQ0YFYZ,0.18093462059124582,0.20114836937079453,0.6179170100379596
ID_AFHJCI8U,0.02475224634257755,0.0545459012237012,0.9207018524337213
ID_JZ6N5FRO,0.06434004338450047,0.8605616056651549,0.07509835095034469
ID_3TIWWKU9,0.8425050949895821,0.1205334331576533,0.03696147185276451
ID_JFIU2R4K,0.05935790840533548,0.10422192134165635,0.8364201702530082
ID_56ZZJ9EI,0.4150071857463132,0.38073569804054164,0.20425711621314513
ID_OBS64UDF,0.11178036302794825,0.1278123931063713,0.7604072438656805
ID_SA37C0V7,0.629510232280431,0.30391510103438524,0.06657466668518376
ID_HTSWMY3T,0.06364269876566356,0.8502874546573198,0.08606984657701665
ID_NFN5I5XU,0.6001073398092838,0.18994679120820065,0.20994586898251566
ID_S2N3NDJS,0.7296194672876835,0.17703697204218755,0.09334356067012912
ID_05YW7A1R,0.034089008458334354,0.07401868095349837,0.8918923105881673
ID_W1EF4MOT,0.04894628911179725,0.08942009120853617,0.8616336196796666
ID_OB71L9F1,0.1669343193579191,0.575175418250046,0.2578902623920349
ID_LJF4GEZC,0.33022394608927497,0.3471898072303046,0.32258624668042046
ID_7MWJO1RG,0.03224093456834165,0.06223147702816672,0.9055275884034917
ID_9FMP4X22,0.08022566385483491,0.74838304891562,0.17139128722954505
ID_8ZJMCSAG,0.81711248124464,0.1502128583158887,0.032674660439471266
ID_A84IUATV,0.13114744640624754,0.46372885599494545,0.40512369759880706
ID_ANHOSW6K,0.7123312450951296,0.1741519611319296,0.11351679377294074
ID_MPA7FT70,0.7154586732137902,0.21075257098373895,0.07378875580247084
ID_7DM8G9SL,0.45907231920961866,0.28625559891635094,0.25467208187403034
ID_06SV1XSM,0.5344446076910039,0.3535135605362761,0.11204183177271991
ID_JNE2K1SS,0.7672909868477812,0.16146352815680592,0.07124548499541289
ID_86GTEWAA,0.708227092435056,0.22136856654755466,0.07040434101738942
ID_2DMNO9QP,0.06546172251798625,0.865566671162789,0.06897160631922482
ID_JA9L72HB,0.02647139198261632,0.059656187777665994,0.9138724202397177
ID_A0EALXUP,0.031495143193511724,0.06993173193827262,0.8985731248682157
ID_MNGV4C4L,0.04666671132532578,0.10963596017229786,0.8436973285023762
ID_5LFD56QF,0.05205556012438244,0.09513079585611699,0.8528136440195005
ID_KR88Y90B,0.026803967102379922,0.060405072021176044,0.912790960876444
ID_YMK5WFEQ,0.5356564294887584,0.24905291806383084,0.21529065244741077
ID_BK1X6A61,0.06050236511163179,0.14899696640022744,0.7905006684881407
ID_YSOEYNCU,0.07163729981975192,0.10673430278519697,0.8216283973950511
ID_QHZJNHVX,0.037755357372744935,0.09692459097219183,0.8653200516550632
ID_9UVQHS74,0.3738440628566292,0.5394081978189421,0.08674773932442868
ID_UOTGKHS3,0.0451661662350188,0.10567833697919227,0.8491554967857889
ID_IG3ZU2ZF,0.07430718677597839,0.11547408628847461,0.810218726935547
ID_85W3ZWMS,0.8477422059967,0.1147733860065343,0.03748440799676564
ID_F2M9J1QJ,0.7272716093113202,0.2048408622792958,0.06788752840938402
ID_PK1XYY2J,0.47589078612329583,0.4176216135047662,0.10648760037193807
ID_LUDJ2HBX,0.08942135900750015,0.27035884830518403,0.6402197926873159
ID_7Q5V45IR,0.9179077065297441,0.05863441820885848,0.023457875261397355
ID_3SHIZPTH,0.07466957781523105,0.7978423834549957,0.12748803872977338
ID_IPWDET7J,0.8379251407164261,0.1187383441036827,0.04333651517989124
ID_2WSDLFNM,0.7017681951547157,0.18437870480087465,0.11385310004440967
ID_5RTFVRBT,0.12067723445086331,0.418997549949633,0.4603252155995036
ID_YU30VY06,0.9292305477866842,0.05040428980066081,0.02036516241265487
ID_PBON8UC5,0.06597320590206557,0.85627179759484,0.07775499650309432
ID_4KXP34GC,0.39381275865893683,0.2816657834732945,0.3245214578677686
ID_B8ZVJSX7,0.0688699309652021,0.8322577676953641,0.09887230133943387
ID_064HV3UA,0.05304728982598314,0.13259361395253502,0.8143590962214817
ID_TFI6B51W,0.0949926289867559,0.5432601611624273,0.3617472098508169
ID_P98LF0O1,0.040863458635704286,0.08818387569633898,0.8709526656679567
ID_JHECYNWP,0.3142079157972112,0.4571773459025196,0.22861473830026927
ID_GOMKISKS,0.06481414012909126,0.8781257644302274,0.057060095440681344
ID_AOLHJTW3,0.07957476584878839,0.14482759475642173,0.7755976393947899
ID_VEHWAM3N,0.06395236848487372,0.1303358613821233,0.805711770133003
ID_H5QG5VMD,0.03444204507852465,0.07323195452916528,0.8923260003923101
ID_JMF7GIUY,0.06237304113911488,0.8814442245188862,0.05618273434199908
ID_KJBPWWIH,0.8423655495740453,0.10759808014499596,0.050036370280958815
ID_MJ8THLEX,0.5207460434443021,0.24625772251758593,0.23299623403811204
ID_IBRGSBOA,0.12709808171399645,0.15198234360708618,0.7209195746789174
ID_0OW7LBXH,0.7683464282709886,0.13189878506669744,0.0997547866623138
ID_1YF71544,0.7715850439467773,0.15981085711802817,0.06860409893519466
ID_YP3N91A2,0.0817055438785791,0.7822795936417734,0.13601486247964759
ID_MWXN4B53,0.03902364072548677,0.08599427180175447,0.8749820874727589
ID_RRYKCVJW,0.0560909369850532,0.888985010595088,0.05492405241985885
ID_08N8KYTM,0.04184544925588799,0.11106185976029051,0.8470926909838216
ID_CVL86B7P,0.07690615037229119,0.14768567357598908,0.7754081760517197
ID_OBSKQ4V1,0.12240415002422401,0.2184580458551295,0.6591378041206465
ID_ON6TBDP7,0.11664322783543866,0.19724524997600126,0.6861115221885601
ID_9P65QCMQ,0.20113675665939784,0.1817519990519086,0.6171112442886935
ID_UIJNWDX2,0.065932551471795,0.6469013856790633,0.2871660628491417
ID_Q0QMD9X9,0.07028293642346069,0.83247542264856,0.09724164092797914
ID_0D97CTM2,0.10224805068714805,0.40227170113392713,0.4954802481789249
ID_W5BFF5QC,0.32472384925612535,0.37608758067265924,0.29918857007121535
ID_WDL1IC3Y,0.2754145729844373,0.5697558318644116,0.15482959515115105
ID_25GTI42K,0.7024380057544484,0.18469974783042367,0.11286224641512792
ID_LVP6C9HW,0.8974568940044211,0.0728215047595023,0.029721601236076627
ID_XBT7BBZD,0.05987629605685366,0.8716331414645507,0.0684905624785957
ID_FEOI64KN,0.043772890078310166,0.07709952383548042,0.8791275860862094
ID_1KCBWUKE,0.7680423533840743,0.17861848661599802,0.053339159999927575
ID_568NZHSC,0.23859792436669008,0.4219506974690366,0.33945137816427323
ID_K06LVF2G,0.06004842382265287,0.8647174045539874,0.07523417162335982
ID_MP4ONP0P,0.5604752164641823,0.3543607409273228,0.08516404260849483
ID_ZQOB9ZQL,0.9371533098669502,0.045790820394532146,0.01705586973851761
ID_GLACPTCA,0.029857613830584648,0.06508965430513401,0.9050527318642814
ID_1JGSZL4I,0.05008095544160215,0.12154649335353725,0.8283725512048605
ID_6NMJFGI6,0.041378819373222124,0.07337423031242203,0.8852469503143559
ID_V8L2BWZV,0.8613793114278675,0.10324737304946863,0.035373315522663755
ID_ZUPS2JD2,0.17758848978292582,0.6733417683925743,0.1490697418244998
ID_O50PFEVT,0.7212982912092107,0.2172392756186661,0.06146243317212321
ID_JXNNMUJK,0.13753065543140766,0.21285480570850157,0.6496145388600908
ID_IM6OHCK8,0.0701734183805233,0.8104863534677584,0.11934022815171812
ID_6DCVCZN8,0.12929601258535048,0.7735433483615123,0.09716063905313733
ID_RT5HR95R,0.06872718196219865,0.7982895703853609,0.13298324765244054
ID_7HWNZT53,0.5336905699810608,0.24171919001572367,0.22459024000321565
ID_7SH1NGU4,0.03673126308755723,0.08035335298028463,0.8829153839321581
ID_IGWZ8LQR,0.5897850343318203,0.17079755909243532,0.23941740657574434
ID_QR4DQRG1,0.08966099880300192,0.7963587911307453,0.11398021006625285
ID_133YXY0T,0.09272214186105782,0.7916604671538416,0.11561739098510065
ID_XVGLDCOL,0.6942916699625861,0.24097741182175733,0.06473091821565655
ID_GI90U9RD,0.09041192423343494,0.7937225869197587,0.11586548884680636
ID_BXLQY78T,0.09171953807681571,0.796626743355636,0.11165371856754837
ID_YLIXN9AV,0.08876327462939518,0.7980644405847119,0.11317228478589299
ID_530FN5PE,0.0870421525681025,0.7922884922936626,0.12066935513823498
ID_FRUGDE4G,0.08932724672278806,0.7934615290691773,0.11721122420803454
ID_LTB6HGNO,0.09034628516213722,0.7923973213943377,0.11725639344352529
ID_KD5JPIY4,0.09609376541488653,0.7691695672620902,0.13473666732302325
ID_GVX36W01,0.09676125450504408,0.7681690470317516,0.13506969846320424
ID_EMIAV5PV,0.08795337507371086,0.8005051919457447,0.11154143298054452
ID_QKQ00O16,0.08916797460509665,0.7951439568062979,0.1156880685886054
ID_172V2IXW,0.09054456404208623,0.7921144537774055,0.11734098218050808
ID_2ZK5TE39,0.08815956568718833,0.8000958270577889,0.1117446072550228
ID_IS54QGW9,0.09058344876624758,0.7916735556179831,0.11774299561576934
ID_YG9IONLS,0.09040489647941283,0.7937183757421112,0.11587672777847595
