Game_ID,Away win,Draw,Home Win
ID_8518U587,0.2639681238215232,0.6268532430007835,0.1091786331776933
ID_H49BIKG7,0.01453958833857888,0.12474673110717745,0.8607136805542435
ID_PO6SP4VA,0.23186860612639384,0.7298463805157177,0.03828501335788839
ID_MZRCNBAQ,0.6223193800144019,0.16233572270405933,0.2153448972815387
ID_CV9VOLIU,0.00808068901801517,0.07604293237687135,0.9158763786051136
ID_EP02V6O9,0.025883831881627396,0.015871363378485798,0.9582448047398866
ID_D1BKOMNB,0.40371387441623857,0.133255522524446,0.46303060305931554
ID_GGFY5Z38,0.019291096889265467,0.9251123071676466,0.0555965959430879
ID_YQ6DCSJJ,0.3142590439593668,0.4408790201700109,0.24486193587062227
ID_ZIMAODWU,0.8449113773822964,0.12836629661088417,0.02672232600681961
ID_H6V0DHCM,0.009306005045355862,0.9530118999957409,0.0376820949589032
ID_EFUM1IB3,0.008103682663278313,0.5731487363046142,0.41874758103210735
ID_7H9RUYR2,0.13243355180634914,0.09080204730524492,0.776764400888406
ID_7JTHUMTF,0.1168032264698865,0.2726784808647935,0.61051829266532
ID_VZDE4BA3,0.7900320363153692,0.09289009369416139,0.11707786999046946
ID_1Y735BT9,0.390277828793044,0.2794439025915473,0.3302782686154087
ID_C51DS9XE,0.06800622257015311,0.1135219562341722,0.8184718211956745
ID_EEAWBOYL,0.20376730894692635,0.19308912090720357,0.6031435701458701
ID_OKHY3GBQ,0.07386831699728394,0.5133966906962969,0.4127349923064192
ID_JKJP61NL,0.026376032511509384,0.9048516357493339,0.06877233173915681
ID_ZRZC49M1,0.01730867300126015,0.8830412264456274,0.09965010055311246
ID_NQGKKQRG,0.7770251893586844,0.17221230722594155,0.05076250341537416
ID_KL74YZ1W,0.5984996458316693,0.0905176943052495,0.31098265986308127
ID_D4BBONMS,0.11417148764058851,0.14021664208248297,0.7456118702769284
ID_E4NAVOHG,0.15177113497654274,0.6945736330902011,0.15365523193325611
ID_8AKT073X,0.036328466899417454,0.8840775533090206,0.07959397979156209
ID_SGHWIP1E,0.6559616698000944,0.07231969400033253,0.27171863619957304
ID_OHS6RR07,0.016159331694523243,0.05568071417727133,0.9281599541282054
ID_0BFR12C0,0.07356593361230666,0.8977719882289593,0.028662078158733995
ID_O3EQ8WEA,0.09649052387478907,0.08444925068187945,0.8190602254433316
ID_PD70LTRE,0.02528023872359201,0.06328631042859069,0.9114334508478172
ID_B9JSESNH,0.5665345731607567,0.2592747572410083,0.174190669598235
ID_7ZQ7E7Q2,0.02484427513298598,0.9560408643316552,0.019114860535358626
ID_S2ZLOYQU,0.627076060090886,0.12511504286373057,0.24780889704538342
ID_UUQYAGBP,0.01716001977513825,0.9562122464329654,0.026627733791896285
ID_2BHM1MAF,0.7905961213027831,0.09056659616977011,0.11883728252744667
ID_2B96PJLU,0.4620951573966597,0.5139745621745964,0.023930280428744042
ID_QKWD8147,0.8543246533124325,0.10283611967817852,0.042839227009388914
ID_NMRV6S78,0.008505700936984398,0.08488307318680954,0.9066112258762061
ID_NQX0L8NJ,0.6613681584873178,0.28390615182817025,0.05472568968451198
ID_GGRLN92Z,0.04952297704515214,0.8258898281304722,0.12458719482437552
ID_8LEIJZJI,0.7644419301799253,0.22207459238516797,0.013483477434906776
ID_H4WRH27A,0.06054775966538393,0.9241898143068802,0.01526242602773579
ID_TRN20YF5,0.5432666341241603,0.33655818799794845,0.12017517787789125
ID_313CQJ6L,0.7166654050480228,0.22139225708675977,0.061942337865217564
ID_60EADYBI,0.9081156029985167,0.03536354882021743,0.056520848181265806
ID_4Q60CD7W,0.7344470470234009,0.14407766127257532,0.12147529170402376
ID_LWI3010X,0.5741664597952905,0.3021117722460427,0.12372176795866692
ID_N4FNUPW8,0.05821881028538586,0.2119667722488324,0.7298144174657818
ID_G91KCS98,0.04518230828709754,0.10823310439878922,0.8465845873141132
ID_RFU5FMC8,0.017333654029823543,0.0651581532589871,0.9175081927111893
ID_GBP5RWBW,0.058391015331266116,0.8358019033938021,0.10580708127493184
ID_EWFWK6L1,0.013637591369485547,0.7445473874332627,0.24181502119725168
ID_QCQ20X8Y,0.023543901129059932,0.20314805117365348,0.7733080476972866
ID_03VRW8WV,0.21115585006605259,0.6126999899646901,0.17614415996925734
ID_XQGYMP2Q,0.03584140701913768,0.9384953604118452,0.02566323256901707
ID_A46DVQWP,0.20201801807457015,0.5951590170490012,0.20282296487642873
ID_0UB8ADG9,0.7196866170188978,0.15463922092081872,0.12567416206028345
ID_FDCEHVOD,0.17353626294114677,0.7903859795206071,0.036077757538246075
